"receita";"uniorcam";"arrecadado_janeiro";"arrecadado_fevereiro";"arrecadado_marco";"arrecadado_abril";"arrecadado_maio";"arrecadado_junho";"arrecadado_julho";"arrecadado_agosto";"arrecadado_setembro";"arrecadado_outubro";"arrecadado_novembro";"arrecadado_dezembro";"meta_1bim";"meta_2bim";"meta_3bim";"meta_4bim";"meta_5bim";"meta_6bim";"caracteristica_peculiar_receita";"recurso_vinculado";"complemento_recurso_vinculado";"exercicio_base"
"00000172803110700000";"0201";0;0;0;11880;0;5940;5100;4350;4200;4800;9120;4800;0;0;1315,04;15358,42;15950,5;8060,9;0;4050;NA;2019
"00000172803110800000";"0201";0;0;0;0;0;0;0;0;0;2846,91;0;0;0;0;0;0;0;0;0;4300;NA;2019
"00000172810000000000";"0201";32217,88;0;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;39817,01;31849,95;31849,95;31849,95;29901,91;59803,82;59803,82;59803,82;59803,82;87869,01;0;0;NA;2019
"00000172810200000000";"0201";32217,88;0;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;29901,91;59803,82;59803,82;59803,82;59803,82;79901,95;0;0;NA;2019
"00000172810210000000";"0201";32217,88;0;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;29901,91;59803,82;59803,82;59803,82;59803,82;79901,95;0;0;NA;2019
"00000172810210100000";"0201";32217,88;0;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;29901,91;59803,82;59803,82;59803,82;59803,82;79901,95;0;0;NA;2019
"00000172810210101000";"0201";32217,88;0;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;31849,95;29901,91;59803,82;59803,82;59803,82;59803,82;79901,95;0;1017;NA;2019
"00000172810900000000";"0201";0;0;0;0;0;0;0;0;7967,06;0;0;0;0;0;0;0;0;7967,06;0;0;NA;2019
"00000172810910000000";"0201";0;0;0;0;0;0;0;0;7967,06;0;0;0;0;0;0;0;0;7967,06;0;0;NA;2019
"00000172810910700000";"0201";0;0;0;0;0;0;0;0;7967,06;0;0;0;0;0;0;0;0;7967,06;0;1103;NA;2019
"00000172899000000000";"0201";0;0;0;52,5;0;0;0;0;0;0;130,89;0;13,08;13,08;13,08;13,08;13,08;117,99;0;0;NA;2019
"00000172899100000000";"0201";0;0;0;52,5;0;0;0;0;0;0;130,89;0;13,08;13,08;13,08;13,08;13,08;117,99;0;0;NA;2019
"00000172899110000000";"0201";0;0;0;52,5;0;0;0;0;0;0;130,89;0;13,08;13,08;13,08;13,08;13,08;117,99;0;0;NA;2019
"00000172899110100000";"0201";0;0;0;52,5;0;0;0;0;0;0;130,89;0;13,08;13,08;13,08;13,08;13,08;117,99;0;1114;NA;2019
"00000174000000000000";"0201";0;8000;0;8391,77;0;0;5023,02;0;0;0;0;2500;0;0;0;0;4833,31;0;0;0;NA;2019
"00000174000100000000";"0201";0;0;0;8391,77;0;0;5023,02;0;0;0;0;2500;0;0;0;0;4833,31;0;0;0;NA;2019
"00000174000110000000";"0201";0;0;0;8391,77;0;0;5023,02;0;0;0;0;2500;0;0;0;0;4833,31;0;0;0;NA;2019
"00000174000110100000";"0201";0;0;0;8391,77;0;0;5023,02;0;0;0;0;2500;0;0;0;0;4833,31;0;0;1050;NA;2019
"00000174800000000000";"0201";0;8000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;2019
"00000174810000000000";"0201";0;8000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;2019
"00000174810100000000";"0201";0;8000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;2019
"00000174810110000000";"0201";0;8000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;2019
"00000174810110100000";"0201";0;8000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA;2019
"00000175000000000000";"0201";266176,79;222071,38;237958,89;248756,6;257186,05;197939,51;223245,8;223391,88;196794,66;234403,28;240804,44;285990,4;461304,13;468788,84;447872,75;407703,07;486309,38;500794,15;0;0;NA;2019
"00000175800000000000";"0201";266176,79;222071,38;237958,89;248756,6;257186,05;197939,51;223245,8;223391,88;196794,66;234403,28;240804,44;285990,4;461304,13;468788,84;447872,75;407703,07;486309,38;500794,15;0;0;NA;2019
"00000175801000000000";"0201";265953,4;222071,38;237958,89;248756,6;257186,05;197939,51;223245,8;223391,88;196794,66;234403,28;240804,44;285990,4;461304,13;468788,84;447872,75;407703,07;486309,38;500794,15;0;0;NA;2019
"00000175801100000000";"0201";265953,4;222071,38;237958,89;248756,6;257186,05;197939,51;223245,8;223391,88;196794,66;234403,28;240804,44;285990,4;461304,13;468788,84;447872,75;407703,07;486309,38;500794,15;0;0;NA;2019
"00000175801110000000";"0201";265953,4;222071,38;237958,89;248756,6;257186,05;197939,51;223245,8;223391,88;196794,66;234403,28;240804,44;285990,4;461304,13;468788,84;447872,75;407703,07;486309,38;500794,15;0;31;NA;2019
"00000175899000000000";"0201";223,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;2019
"00000175899100000000";"0201";223,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;2019
"00000175899110000000";"0201";223,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;2019
"00000175899110100000";"0201";223,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA;2019
"00000190000000000000";"0201";5496,2;6713,34;7350,58;53586,32;11463,87;32391,3;8743,99;9098,67;9676,38;10325,9;11359,85;14882,83;94964,34;111679,4;100023,1;95194,72;94964,34;94964,33;0;0;NA;2019
"00000192000000000000";"0201";4139,84;2312,72;3727,92;49428,94;6681;27546,72;3854,89;4194,07;4932,1;4731,1;5676,88;4817,04;5533,84;22248,9;10592,6;5764,22;5533,84;5533,8;0;0;NA;2019
"00000192800000000000";"0201";4139,84;2312,72;3727,92;49428,94;6681;27546,72;3854,89;4194,07;4932,1;4731,1;5676,88;4817,04;5533,84;22248,9;10592,6;5764,22;5533,84;5533,8;0;0;NA;2019
"00000192801000000000";"0201";3324,14;2033,59;2975,84;3513,98;3730,54;3727,03;3694,98;3737,09;4547,29;4645,3;4786,4;4728,7;5533,84;5533,84;5533,84;5533,84;5533,84;5533,8;0;0;NA;2019
"00000192801100000000";"0201";3324,14;2033,59;2975,84;3513,98;3730,54;3727,03;3694,98;3737,09;4547,29;4645,3;4786,4;4728,7;5533,84;5533,84;5533,84;5533,84;5533,84;5533,8;0;0;NA;2019
"00000192801110000000";"0201";3324,14;2033,59;2975,84;3513,98;3730,54;3727,03;3694,98;3737,09;4547,29;4645,3;4786,4;4728,7;5533,84;5533,84;5533,84;5533,84;5533,84;5533,8;0;0;NA;2019
"00000192801110100000";"0201";3324,14;2033,59;2975,84;3513,98;3730,54;3727,03;3694,98;3737,09;4547,29;4645,3;4786,4;4728,7;5533,84;5533,84;5533,84;5533,84;5533,84;5533,8;0;1;NA;2019
"00000192802000000000";"0201";815,7;279,13;752,08;45914,96;2950,46;23819,69;159,91;456,98;384,81;85,8;890,48;88,34;0;16715,06;5058,76;230,38;0;0;0;0;NA;2019
"00000192802900000000";"0201";815,7;279,13;752,08;45914,96;2950,46;23819,69;159,91;456,98;384,81;85,8;890,48;88,34;0;16715,06;5058,76;230,38;0;0;0;0;NA;2019
"00000192802910000000";"0201";27,54;27,54;598,78;45567,54;2530;22960,54;80,54;80,54;209,92;0;578,31;0;0;16715,06;5058,76;230,38;0;0;0;0;NA;2019
"00000192802910200000";"0201";0;0;0;45540;2530;22880;0;0;0;0;0;0;0;16715,06;5058,76;230,38;0;0;0;1;NA;2019
"00000192802910800000";"0201";27,54;27,54;131,67;27,54;0;80,54;80,54;80,54;209,92;0;578,31;0;0;0;0;0;0;0;0;1;NA;2019
"00000192802910900000";"0201";0;0;467,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA;2019
"00000192802920000000";"0201";0;0;0;0;98,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;2019
"00000192802920200000";"0201";0;0;0;0;98,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA;2019
"00000192802930000000";"0201";499,57;193,21;121,57;277;257,59;166,96;65,12;288,29;141,54;65,12;247,45;65,11;0;0;0;0;0;0;0;0;NA;2019
"00000192802930200000";"0201";499,57;193,21;51,86;201,78;182,37;166,96;65,12;62,63;141,54;65,12;247,45;65,11;0;0;0;0;0;0;0;1;NA;2019
"00000192802930800000";"0201";0;0;69,71;75,22;75,22;0;0;225,66;0;0;0;0;0;0;0;0;0;0;0;1;NA;2019
"00000192802940000000";"0201";288,59;58,38;31,73;70,42;64,83;692,19;14,25;88,15;33,35;20,68;64,72;23,23;0;0;0;0;0;0;0;0;NA;2019
"00000192802940200000";"0201";288,59;58,38;18,03;55,64;48,25;692,19;14,25;24,01;33,35;20,68;64,72;23,23;0;0;0;0;0;0;0;1;NA;2019
"00000192802940800000";"0201";0;0;13,7;14,78;16,58;0;0;64,14;0;0;0;0;0;0;0;0;0;0;0;1;NA;2019
"00000199000000000000";"0201";1356,36;4400,62;3622,66;4157,38;4782,87;4844,58;4889,1;4904,6;4744,28;5594,8;5682,97;10065,79;89430,5;89430,5;89430,5;89430,5;89430,5;89430,53;0;0;NA;2019
"00000199099000000000";"0201";1356,36;4400,62;3622,66;4157,38;4782,87;4844,58;4889,1;4904,6;4744,28;5594,8;5682,97;10065,79;89430,5;89430,5;89430,5;89430,5;89430,5;89430,53;0;0;NA;2019
"00000199099200000000";"0201";1356,36;4400,62;3622,66;4157,38;4782,87;4844,58;4889,1;4904,6;4744,28;5594,8;5682,97;10065,79;6708,14;6708,14;6708,14;6708,14;6708,14;6708,14;0;0;NA;2019
"00000199099210000000";"0201";1356,36;4400,62;3622,66;4157,38;4782,87;4844,58;4889,1;4904,6;4744,28;5594,8;5682,97;10065,79;6708,14;6708,14;6708,14;6708,14;6708,14;6708,14;0;0;NA;2019
"00000199099210200000";"0201";1356,36;4400,62;3622,66;4157,38;4782,87;4844,58;4889,1;4904,6;4744,28;5594,8;5682,97;10065,79;6708,14;6708,14;6708,14;6708,14;6708,14;6708,14;0;1;NA;2019
"00000199099990000000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;82722,36;82722,36;82722,36;82722,36;82722,36;82722,39;0;1;NA;2019
"00000200000000000000";"0201";0;0;73755;0;49170;0;49170;117416,83;0;234395,05;0;0;302641,88;0;245850;0;0;0;0;0;NA;2019
"00000240000000000000";"0201";0;0;73755;0;49170;0;49170;117416,83;0;234395,05;0;0;302641,88;0;245850;0;0;0;0;0;NA;2019
"00000241000000000000";"0201";0;0;73755;0;49170;0;49170;117416,83;0;234395,05;0;0;302641,88;0;245850;0;0;0;0;0;NA;2019
"00000241800000000000";"0201";0;0;73755;0;49170;0;49170;117416,83;0;234395,05;0;0;302641,88;0;245850;0;0;0;0;0;NA;2019
"00000241810000000000";"0201";0;0;73755;0;49170;0;49170;117416,83;0;234395,05;0;0;302641,88;0;245850;0;0;0;0;0;NA;2019
"00000241810700000000";"0201";0;0;73755;0;0;0;49170;0;0;49170;0;0;0;0;245850;0;0;0;0;0;NA;2019
"00000241810710000000";"0201";0;0;73755;0;0;0;49170;0;0;49170;0;0;0;0;245850;0;0;0;0;0;NA;2019
"00000241810710100000";"0201";0;0;73755;0;0;0;49170;0;0;0;0;0;0;0;0;0;0;0;0;1200;NA;2019
"00000241810710200000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;0;0;245850;0;0;0;0;1203;NA;2019
"00000241810710300000";"0201";0;0;0;0;0;0;0;0;0;49170;0;0;0;0;0;0;0;0;0;1203;NA;2019
"00000241810900000000";"0201";0;0;0;0;49170;0;0;117416,83;0;185225,05;0;0;302641,88;0;0;0;0;0;0;0;NA;2019
"00000241810910000000";"0201";0;0;0;0;49170;0;0;117416,83;0;185225,05;0;0;302641,88;0;0;0;0;0;0;0;NA;2019
"00000241810910100000";"0201";0;0;0;0;0;0;0;0;0;185225,05;0;0;185225,05;0;0;0;0;0;0;1206;NA;2019
"00000241810910200000";"0201";0;0;0;0;0;0;0;117416,83;0;0;0;0;117416,83;0;0;0;0;0;0;1207;NA;2019
"00000241810910300000";"0201";0;0;0;0;49170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1022;NA;2019
"00000700000000000000";"0201";134261,88;210122,69;179556,92;181568,54;187742,39;185698,15;185962,63;186851,86;184833,81;187688,52;189541,66;564851,53;399228,22;399228,22;399228,22;399228,22;399228,22;587512,25;0;0;NA;2019
"00000720000000000000";"0201";134261,88;210122,69;179556,92;181568,54;187742,39;185698,15;185962,63;186851,86;184833,81;187688,52;189541,66;564851,53;399228,22;399228,22;399228,22;399228,22;399228,22;587512,25;0;0;NA;2019
"00000721000000000000";"0201";134261,88;210122,69;179556,92;181568,54;187742,39;185698,15;185962,63;186851,86;184833,81;187688,52;189541,66;564851,53;399228,22;399228,22;399228,22;399228,22;399228,22;587512,25;0;0;NA;2019
"00000721800000000000";"0201";134261,88;210122,69;179556,92;181568,54;187742,39;185698,15;185962,63;186851,86;184833,81;187688,52;189541,66;564851,53;399228,22;399228,22;399228,22;399228,22;399228,22;587512,25;0;0;NA;2019
"00000721803000000000";"1201";0;210122,69;179556,92;181568,54;187742,39;185698,15;185962,63;186851,86;184833,81;187688,52;189541,66;564851,53;376540;376540;376540;376540;376540;564824;0;0;NA;2019
"00000721803100000000";"1201";0;210122,69;179556,92;181568,54;187672,83;185312,82;185577,3;186466,53;184448,48;187303,19;189156,33;563695,54;376540;376540;376540;376540;376540;564824;0;0;NA;2019
"00000721803110000000";"1201";0;210122,69;179556,92;181568,54;187672,83;185312,82;185577,3;186466,53;184448,48;187303,19;189156,33;563695,54;376540;376540;376540;376540;376540;564824;0;0;NA;2019
"00000721803110100000";"1201";0;91660,69;78327,12;79204,66;81828,28;80620,81;80736,17;81124,05;80243,71;81488,99;82297,4;245246,33;164256;164256;164256;164256;164256;246390;0;50;NA;2019
"00000721803110200000";"1201";0;118462;101229,8;102363,88;105844,55;104692,01;104841,13;105342,48;104204,77;105814,2;106858,93;318449,21;212284;212284;212284;212284;212284;318434;0;50;NA;2019
"00000721803300000000";"0201";0;0;0;0;69,56;385,33;385,33;385,33;385,33;385,33;385,33;1155,99;0;0;0;0;0;0;0;0;NA;2019
"00000721803310000000";"1201";0;0;0;0;69,56;385,33;385,33;385,33;385,33;385,33;385,33;1155,99;0;0;0;0;0;0;0;50;NA;2019
"00000721804000000000";"1201";134261,88;0;0;0;0;0;0;0;0;0;0;0;22688,22;22688,22;22688,22;22688,22;22688,22;22688,25;0;0;NA;2019
"00000721804100000000";"1201";134261,88;0;0;0;0;0;0;0;0;0;0;0;22688,22;22688,22;22688,22;22688,22;22688,22;22688,25;0;0;NA;2019
"00000721804110000000";"1201";134261,88;0;0;0;0;0;0;0;0;0;0;0;22688,22;22688,22;22688,22;22688,22;22688,22;22688,25;0;50;NA;2019
"00000900000000000000";"0201";-327551,95;-300585,86;-281510,16;-342168,05;-317704,23;-319024,64;-268011,12;-306876,36;-259915,62;-288675,61;-511313,26;-421557,72;-610033,94;-604044,53;-658598,97;-537793,57;-516092,79;-723953,92;0;0;NA;2019
"00000910000000000000";"0201";-327551,95;-300585,86;-281510,16;-342168,05;-317704,23;-319024,64;-268011,12;-306876,36;-259915,62;-288675,61;-511313,26;-421557,72;-610033,94;-604044,53;-658598,97;-537793,57;-516092,79;-723953,92;0;0;NA;2019
"00000911000000000000";"0201";-17760;0;-6542,31;-9470,08;-17584,93;-48314,12;0;0;0;0;0;0;-148,63;-15166,19;-49685,18;0;0;0;0;0;NA;2019
"00000911100000000000";"0201";-17760;0;-6542,31;-9470,08;-17584,93;-48314,12;0;0;0;0;0;0;-148,63;-15166,19;-49685,18;0;0;0;0;0;NA;2019
"00000911180000000000";"0201";-17760;0;-6542,31;-9470,08;-17584,93;-48314,12;0;0;0;0;0;0;-148,63;-15166,19;-49685,18;0;0;0;0;0;NA;2019
"00000911180100000000";"0201";-17760;0;-6542,31;-9470,08;-17584,93;-48314,12;0;0;0;0;0;0;-148,63;-15166,19;-49685,18;0;0;0;0;0;NA;2019
"00000911180110000000";"0201";0;0;-6542,31;-9470,08;-17584,93;-41876,12;0;0;0;0;0;0;-148,63;-15166,19;-49685,18;0;0;0;0;0;NA;2019
"00000911180111000000";"0201";0;0;-6542,31;-9470,08;-17584,93;-41876,12;0;0;0;0;0;0;-148,63;-15166,19;-49685,18;0;0;0;0;0;NA;2019
"00000911180111010000";"0201";0;0;-3925,15;-5681,81;-10550,47;-25125,08;0;0;0;0;0;0;-89,19;-9099,72;-29811,09;0;0;0;103;1;NA;2019
"00000911180111020000";"0201";0;0;-1635,76;-2367,72;-4396,58;-10469,48;0;0;0;0;0;0;-37,15;-3791,54;-12421,31;0;0;0;103;20;NA;2019
"00000911180111030000";"0201";0;0;-981,4;-1420,55;-2637,88;-6281,56;0;0;0;0;0;0;-22,29;-2274,93;-7452,78;0;0;0;103;40;NA;2019
"00000911180140000000";"0201";-17760;0;0;0;0;-6438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;2019
"00000911180141000000";"0201";-17760;0;0;0;0;-6438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;2019
"00000911180141010000";"0201";0;0;0;0;0;-3862,8;0;0;0;0;0;0;0;0;0;0;0;0;108;1;NA;2019
"00000911180141010000";"0201";-10656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;1;NA;2019
"00000911180141020000";"0201";0;0;0;0;0;-1609,5;0;0;0;0;0;0;0;0;0;0;0;0;108;20;NA;2019
"00000911180141020000";"0201";-4440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;20;NA;2019
"00000911180141030000";"0201";0;0;0;0;0;-965,7;0;0;0;0;0;0;0;0;0;0;0;0;108;40;NA;2019
"00000911180141030000";"0201";-2664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;40;NA;2019
"00000913000000000000";"0201";0;0;0;0;0;0;0;-47883,91;0;0;-228832,21;0;0;0;0;0;0;0;0;0;NA;2019
"00000913200000000000";"0201";0;0;0;0;0;0;0;-47883,91;0;0;-228832,21;0;0;0;0;0;0;0;0;0;NA;2019
"00000913210000000000";"0201";0;0;0;0;0;0;0;-47883,91;0;0;-228832,21;0;0;0;0;0;0;0;0;0;NA;2019
"00000913210040000000";"0201";0;0;0;0;0;0;0;-47883,91;0;0;-228832,21;0;0;0;0;0;0;0;0;0;NA;2019
"00000913210041000000";"1201";0;0;0;0;0;0;0;-47883,91;0;0;-228832,21;0;0;0;0;0;0;0;0;0;NA;2019
"00000913210041010000";"1201";0;0;0;0;0;0;0;-18024,69;0;0;-60191,3;0;0;0;0;0;0;0;109;50;NA;2019
"00000913210041020000";"1201";0;0;0;0;0;0;0;-22770,41;0;0;-50005,09;0;0;0;0;0;0;0;109;50;NA;2019
"00000913210041030000";"1201";0;0;0;0;0;0;0;-7088,81;0;0;0;0;0;0;0;0;0;0;109;50;NA;2019
"00000913210041060000";"1201";0;0;0;0;0;0;0;0;0;0;-24822;0;0;0;0;0;0;0;109;50;NA;2019
"00000913210041100000";"1201";0;0;0;0;0;0;0;0;0;0;-27523,8;0;0;0;0;0;0;0;109;50;NA;2019
"00000913210041110000";"1201";0;0;0;0;0;0;0;0;0;0;-26118,56;0;0;0;0;0;0;0;109;50;NA;2019
"00000913210041120000";"1201";0;0;0;0;0;0;0;0;0;0;-40171,46;0;0;0;0;0;0;0;109;50;NA;2019
"00000917000000000000";"0201";-309791,95;-300585,86;-274967,85;-332697,97;-300119,3;-270710,52;-268011,12;-258992,45;-259915,62;-288675,61;-282481,05;-421557,72;-609885,31;-588878,34;-608913,79;-537793,57;-516092,79;-723953,92;0;0;NA;2019
"00000917100000000000";"0201";-155252,15;-169806,24;-127098,3;-124020,74;-159235,76;-125640,38;-103102,83;-125423,02;-115492,37;-113939,98;-140005,02;-167053,47;-336413,99;-258153,2;-319827,12;-241861,91;-244523,91;-391124,08;0;0;NA;2019
"00000917180000000000";"0201";-155252,15;-169806,24;-127098,3;-124020,74;-159235,76;-125640,38;-103102,83;-125423,02;-115492,37;-113939,98;-140005,02;-167053,47;-336413,99;-258153,2;-319827,12;-241861,91;-244523,91;-391124,08;0;0;NA;2019
"00000917180100000000";"0201";-155252,15;-169806,24;-127098,3;-124020,74;-159235,76;-125640,38;-103102,83;-125423,02;-115492,37;-113939,98;-140005,02;-167053,47;-334749,13;-256488,34;-318162,26;-240197,05;-242859,05;-389459,26;0;0;NA;2019
"00000917180120000000";"0201";-154536,32;-169748,88;-127098,3;-123998,38;-159130,32;-125346,59;-103093,16;-125118,35;-111373,78;-102534,03;-139153,35;-166294,8;-334453,92;-256388,33;-317354,69;-240114,27;-233501,43;-387320,16;0;0;NA;2019
"00000917180121000000";"0201";-154536,32;-169748,88;-127098,3;-123998,38;-159130,32;-125346,59;-103093,16;-125118,35;-111373,78;-102534,03;-139153,35;-166294,8;-334453,92;-256388,33;-317354,69;-240114,27;-233501,43;-387320,16;0;0;NA;2019
"00000917180121040000";"0201";-154536,32;-169748,88;-127098,3;-123998,38;-159130,32;-125346,59;-103093,16;-125118,35;-111373,78;-102534,03;-139153,35;-166294,8;-334453,92;-256388,33;-317354,69;-240114,27;-233501,43;-387320,16;105;31;NA;2019
"00000917180150000000";"0201";-715,83;-57,36;0;-22,36;-105,44;-293,79;-9,67;-304,67;-4118,59;-11405,95;-851,67;-758,67;-295,21;-100,01;-807,57;-82,78;-9357,62;-2139,1;0;0;NA;2019
"00000917180151000000";"0201";-715,83;-57,36;0;-22,36;-105,44;-293,79;-9,67;-304,67;-4118,59;-11405,95;-851,67;-758,67;-295,21;-100,01;-807,57;-82,78;-9357,62;-2139,1;0;0;NA;2019
"00000917180151040000";"0201";-715,83;-57,36;0;-22,36;-105,44;-293,79;-9,67;-304,67;-4118,59;-11405,95;-851,67;-758,67;-295,21;-100,01;-807,57;-82,78;-9357,62;-2139,1;105;31;NA;2019
"00000917180600000000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;-1664,86;-1664,86;-1664,86;-1664,86;-1664,86;-1664,82;0;0;NA;2019
"00000917180610000000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;-1664,86;-1664,86;-1664,86;-1664,86;-1664,86;-1664,82;0;0;NA;2019
"00000917180611000000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;-1664,86;-1664,86;-1664,86;-1664,86;-1664,86;-1664,82;0;0;NA;2019
"00000917180611040000";"0201";0;0;0;0;0;0;0;0;0;0;0;0;-1664,86;-1664,86;-1664,86;-1664,86;-1664,86;-1664,82;105;31;NA;2019
"00000917200000000000";"0201";-154539,8;-130779,62;-147869,55;-208677,23;-140883,54;-145070,14;-164908,29;-133569,43;-144423,25;-174735,63;-142476,03;-254504,25;-273471,32;-330725,14;-289086,67;-295931,66;-271568,88;-332829,84;0;0;NA;2019
"00000917280000000000";"0201";-154539,8;-130779,62;-147869,55;-208677,23;-140883,54;-145070,14;-164908,29;-133569,43;-144423,25;-174735,63;-142476,03;-254504,25;-273471,32;-330725,14;-289086,67;-295931,66;-271568,88;-332829,84;0;0;NA;2019
"00000917280100000000";"0201";-154539,8;-130779,62;-147869,55;-208677,23;-140883,54;-145070,14;-164908,29;-133569,43;-144423,25;-174735,63;-142476,03;-254504,25;-273471,32;-330725,14;-289086,67;-295931,66;-271568,88;-332829,84;0;0;NA;2019
"00000917280110000000";"0201";-123764,35;-122029,31;-135346,6;-171874,97;-124529,49;-138401,63;-159918,85;-128472,48;-141279,11;-170963,19;-139617,76;-233609,89;-233108,6;-276731,65;-270109,25;-287560,67;-264576,08;-315388,38;0;0;NA;2019
"00000917280111000000";"0201";-123764,35;-122029,31;-135346,6;-171874,97;-124529,49;-138401,63;-159918,85;-128472,48;-141279,11;-170963,19;-139617,76;-233609,89;-233108,6;-276731,65;-270109,25;-287560,67;-264576,08;-315388,38;0;0;NA;2019
"00000917280111040000";"0201";-123764,35;-122029,31;-135346,6;-171874,97;-124529,49;-138401,63;-159918,85;-128472,48;-141279,11;-170963,19;-139617,76;-233609,89;-233108,6;-276731,65;-270109,25;-287560,67;-264576,08;-315388,38;105;31;NA;2019
"00000917280120000000";"0201";-28250,3;-6853,49;-10436,68;-34433,32;-14360,92;-4493,88;-2669,34;-3191,22;-1340,09;-770,94;-758,11;-18555,84;-36143,56;-49774,33;-14758,26;-4151,83;-2773,64;-13222,26;0;0;NA;2019
"00000917280121000000";"0201";-28250,3;-6853,49;-10436,68;-34433,32;-14360,92;-4493,88;-2669,34;-3191,22;-1340,09;-770,94;-758,11;-18555,84;-36143,56;-49774,33;-14758,26;-4151,83;-2773,64;-13222,26;0;0;NA;2019
"00000917280121040000";"0201";-28250,3;-6853,49;-10436,68;-34433,32;-14360,92;-4493,88;-2669,34;-3191,22;-1340,09;-770,94;-758,11;-18555,84;-36143,56;-49774,33;-14758,26;-4151,83;-2773,64;-13222,26;105;31;NA;2019
"00000917280130000000";"0201";-2525,15;-1896,82;-2086,27;-2368,94;-1993,13;-2174,63;-2320,1;-1905,73;-1804,05;-3001,5;-2100,16;-2338,52;-4219,16;-4219,16;-4219,16;-4219,16;-4219,16;-4219,2;0;0;NA;2019
"00000917280131000000";"0201";-2525,15;-1896,82;-2086,27;-2368,94;-1993,13;-2174,63;-2320,1;-1905,73;-1804,05;-3001,5;-2100,16;-2338,52;-4219,16;-4219,16;-4219,16;-4219,16;-4219,16;-4219,2;0;0;NA;2019
"00000917280131040000";"0201";-2525,15;-1896,82;-2086,27;-2368,94;-1993,13;-2174,63;-2320,1;-1905,73;-1804,05;-3001,5;-2100,16;-2338,52;-4219,16;-4219,16;-4219,16;-4219,16;-4219,16;-4219,2;105;31;NA;2019
"00000100000000000000";"0201";2436795,14;2819714,88;2527304,16;2406517,49;2554415,94;2954891,15;0;0;0;0;0;0;5147924,41;5805764,29;5263599,57;5541123,38;5141822,93;5776346,65;0;0;0;2020
"00000110000000000000";"0201";141062,69;104219,41;171307;211035,72;309220,29;457999,14;0;0;0;0;0;0;503759,6;503759,6;503759,6;503759,6;503759,6;517167,05;0;0;0;2020
"00000111000000000000";"0201";138289,17;101118,35;168095;206707,72;305828,29;454521,69;0;0;0;0;0;0;493061,46;493061,46;493061,46;493061,46;493061,46;506468,49;0;0;0;2020
"00000111300000000000";"0201";78063;53822,72;53384,7;52503,1;52485,59;51067,49;0;0;0;0;0;0;113961,58;113961,58;113961,58;113961,58;113961,58;127368,87;0;0;0;2020
"00000111303000000000";"0201";78063;53822,72;53384,7;52503,1;52485,59;51067,49;0;0;0;0;0;0;113961,58;113961,58;113961,58;113961,58;113961,58;127368,87;0;0;0;2020
"00000111303100000000";"0201";78063;53822,72;53384,7;52503,1;52485,59;51067,49;0;0;0;0;0;0;113961,58;113961,58;113961,58;113961,58;113961,58;127368,87;0;0;0;2020
"00000111303110000000";"0201";78063;53822,72;53384,7;52503,1;52485,59;51067,49;0;0;0;0;0;0;113961,58;113961,58;113961,58;113961,58;113961,58;127368,87;0;0;0;2020
"00000111303110100000";"0201";62909,28;41964,35;41358,53;40545,11;40654;39416,05;0;0;0;0;0;0;97029,04;97029,04;97029,04;97029,04;97029,04;108444,25;0;0;0;2020
"00000111303110101000";"0201";37745,57;25178,61;24815,12;24327,06;24392,4;23649,63;0;0;0;0;0;0;59358,94;59358,94;59358,94;59358,94;59358,94;59358,97;0;1;0;2020
